URL,CLASSIFIER
http://www.beechinoz.0catch.com/,Adult
http://groups.yahoo.com/group/emcity,Adult
http://groups.yahoo.com/group/ozfanficclub/,Adult
http://legacyweb.com/fanfic_library/ptlfanfic.htm,Adult
http://www.geocities.com/hollywood/boulevard/4069/secrets.html,Adult
http://members.tripod.com/~tasha_drake/polt_fiction.html,Adult
http://groups.yahoo.com/group/poltergeist_slash/,Adult
http://www.stellarpath.net/jenga/,Adult
http://members.tripod.com/~athenadreamer/,Adult
http://elliottsilver.tripod.com/pretenderpage.htm,Adult
http://www.theseraglio.com/preymistress/cjforprey/index.html,Adult
http://www.geocities.com/brenkuebler/prosfiction.html,Adult
http://www.angelfire.com/on/aimee/profiler.html,Adult
http://www.angelfire.com/oh3/qlsa/,Adult
http://groups.yahoo.com/group/quantumleap-fanfic/,Adult
http://www.geocities.com/qafarchive/,Adult
http://www.xhaleslowly.com/qaf/,Adult
http://www.geocities.com/cathy4537/index.html,Adult
http://www.geocities.com/michaelandbrian/,Adult
http://www.angelfire.com/rebellion/exhaleslowly/,Adult
http://www.angelfire.com/tv/czechfanfic/index.html,Adult
http://www.dymphna.net/leftofvenus/,Adult
http://groups.yahoo.com/group/carzy-roswell-romances/,Adult
http://denlibrary.envy.nu/roswellff.html,Adult
http://www.slashcity.org/~lorelei_j/,Adult
http://members.tripod.com/~melrae/seaquest/seaquest.htm,Adult
http://groups.yahoo.com/group/seaquestslash/,Adult
http://groups.yahoo.com/group/distantcousins-sajv/,Adult
http://groups.yahoo.com/group/auroravernealis/,Adult
http://groups.yahoo.com/group/sjjva,Adult
http://vernehurt.tripod.com/s.html,Adult
http://lochness.home.texas.net/aurora,Adult
http://groups.yahoo.com/group/secret-slash/,Adult
http://www.geocities.com/nocturne_cvs/vernefanfic/minisculefic.html,Adult
http://www.squidge.org/archive/,Adult
http://internetdump.com/users/aimee/sentinel.html,Adult
http://www.geocities.com/soho/atrium/1612/senstories/sentinel.htm,Adult
http://www.squidge.org/~theforest/senfic.html,Adult
http://pweb.netcom.com/~nobleone/smarm2.htm,Adult
http://www.geocities.com/hollywood/mansion/2047/index.html,Adult
http://www.geocities.com/werecatmoon/sentinellnksslh.htm,Adult
http://www.geocities.com/jjjean65/,Adult
http://www.squidge.org/5senses/,Adult
http://www.trickster.org/kass/,Adult
http://www.geocities.com/soho/coffeehouse/8590/,Adult
http://www.geocities.com/hollywood/4790/,Adult
http://www.members.tripod.com/~josephinedarcy/fiction.html,Adult
http://members.tripod.com/~annableigh/contents_page.htm,Adult
http://members.cox.net/geoffrey2/tstow.html,Adult
http://www.angelfire.com/realm/wolfhowl/smallvillehome.htm,Adult
http://groups.yahoo.com/group/svfanficsearch/,Adult
http://groups.yahoo.com/group/lexchloe/,Adult
http://www.loony-archivist.com/smallville/chemistry/,Adult
http://groups.yahoo.com/group/smallville_smut/,Adult
http://www.loony-archivist.com/coyote/,Adult
http://www.elrondsisle.com/index2.html,Adult
http://www.dymphna.net/smalltowngirls/,Adult
http://www.ringsurf.com/netring?ring=smallvilleslash;action=info;b=,Adult
http://i.webring.com/hub?ring=smallvilleslash,Adult
http://groups.yahoo.com/group/clarkandwhitney/,Adult
http://crystalshard24.tripod.com/smallville.html,Adult
http://groups.yahoo.com/group/clexslash/,Adult
http://groups.yahoo.com/group/clarklex/,Adult
http://groups.yahoo.com/group/clarklexfic,Adult
http://h.webring.com/hub?ring=soapfanfictionri,Adult
http://www.angelfire.com/my/mannyfiction/,Adult
http://groups.yahoo.com/group/adultpassionsfanfic/,Adult
http://www.geocities.com/televisioncity/taping/3785/index.html,Adult
http://www.hi-sailor.com,Adult
http://www.angelfire.com/hi4/carriedoolfanfic/fasttimes/ftshtoc.html,Adult
http://www.ar.com.au/~jriddler/space.html,Adult
http://easyweb.easynet.co.uk/~alys4/space/,Adult
http://www.geocities.com/stargazer_nj/sportsnight.html,Adult
http://members.tripod.com/~air_wsw/amirin5.html,Adult
http://alpha_romeo33.tripod.com,Adult
http://archive.nu/adult.html,Adult
http://internettrash.com/users/godawful_trekfic/,Adult
http://members.tripod.com/~darrelb/bri.html,Adult
http://www.angelfire.com/zine/trek/,Adult
http://www.strangefits.com/robin/,Adult
http://kalkasar.ussimperator.com,Adult
http://groups.yahoo.com/group/asceml/,Adult
http://groups.yahoo.com/group/coco_channel/,Adult
http://members.tripod.com/~vortavixen/vortex.htm,Adult
http://members.tripod.com/~gblvr/contents.html,Adult
http://internetdump.com/users/yavanna/,Adult
http://home.fastnet.co.uk/arcady/,Adult
http://geocities.com/rishi_baba_by_karmen_ghia/,Adult
http://geocities.com/dysecdysis/,Adult
http://n.webring.com/navcgi?ring=dsn;list,Adult
http://www.geocities.com/wdfa/,Adult
http://www.angelfire.com/trek/storiez/trial.html,Adult
http://triptpolers.houseoftucker.com,Adult
http://enterpriseslash.tripod.com,Adult
http://members.tripod.com/~varoneeka/anon.htm,Adult
http://members.tripod.com/~varoneeka/contents.htm,Adult
http://www.ringsurf.com/netring?ring=sttng;action=info;b=,Adult
http://mintjulepinn.tripod.com/,Adult
http://geocities.com/cc_ssd/,Adult
http://www.geocities.com/trektales/,Adult
http://www.trekiverse.org/,Adult
http://www.squidge.org/blts/,Adult
http://kardasi.com/sbs/,Adult
http://www.users.globalnet.co.uk/~skazki/,Adult
http://www.fortunecity.com/tatooine/heinlein/80/w.htm,Adult
http://www.kardasi.com/bobw/index.htm,Adult
http://www.geocities.com/ladymay99_99/the_seven_year_itch.html,Adult
http://spirk.cosmicduckling.com/roseandgold/,Adult
http://www.geocities.com/toshtrr/,Adult
http://leonardmccoy0.tripod.com/,Adult
http://www.ponilla.org/vulcan/ponfarr.html,Adult
http://pub43.bravenet.com/freelink/show.php?usernum=3614006703,Adult
http://www.squidge.org/~peja/startrek/general.htm,Adult
http://www.squidge.org/~peja/startrek/slash.htm,Adult
http://kirkandscott.tripod.com/,Adult
http://www.geocities.com/jmlane55/more_favorites_by_various_friends.html,Adult
http://members.tripod.com/tsu_campus/tpat.html,Adult
http://members.tripod.com/~tsu_campus/wildcat.html,Adult
http://members.tripod.com/istannor/istannor.html,Adult
http://www.geocities.com/rabble_rouser_st/,Adult
http://www.geocities.com/selek3/,Adult
http://www.strangefits.com/robin/,Adult
http://hypatia.slashcity.org/slash/,Adult
http://www.dementia.org/~jacquez/writing/trekindex.html,Adult
http://karmen_ghia.tripod.com/,Adult
http://www.invisibleplanets.com/,Adult
http://seacouver.slashcity.net/killa/index.html,Adult
http://www.allslash.org/,Adult
http://spirk.cosmicduckling.com/,Adult
http://www.geocities.com/vulcansfirstfamily/,Adult
http://www.geocities.com/scarlet_zone/,Adult
http://allyourtrekarebelongto.us,Adult
http://www.ventura33.com/sttos.shtml,Adult
http://www.geocities.com/ellen_fremedon/,Adult
http://www.geocities.com/saavaant/fanfic.htm,Adult
http://spirk.cosmicduckling.com/sara/,Adult
http://dread.slashcity.net/,Adult
http://www.geocities.com/tlin_s/tos_fanfic.html,Adult
http://www.syredronning.de/,Adult
http://www.geocities.com/tthrill1612/,Adult
http://taitlu.tripod.com/,Adult
http://www.ravenswing.com/~mirrorgirl/,Adult
http://www.southroad.com/brightfame/,Adult
http://www.geocities.com/roisin_fraser/,Adult
http://gilshalos.0catch.com/index.html,Adult
http://home.att.net/~fizzbin2/,Adult
http://www.geocities.com/tthelaih/,Adult
http://arachnethe2.tripod.com/,Adult
http://www.syredronning.de/art.html,Adult
http://www.geocities.com/a_kite_fic/tos-fic.html,Adult
http://hos.slashcity.com/dslash.htm,Adult
http://au.geocities.com/tboy_xxx/tos.html,Adult
http://seacouver.slashcity.net/syn/index.html,Adult
http://www.geocities.com/jat_sapphire/tosfic.htm,Adult
http://www.geocities.com/soho/1392/trek.html,Adult
http://www.kerjen.net/st.htm,Adult
http://www.geocities.com/reesha79/stories.html,Adult
http://members.tripod.com/~varoneeka/,Adult
http://slashcity.org/cheyene/trek.htm,Adult
http://www.geocities.com/mizzmarcee/tos.html,Adult
http://www.members.tripod.com/tempestcoyote/,Adult
http://www.asstr.org/files/authors/john_oconnor/www/startrek.html,Adult
http://www.asstr.org/files/authors/jdish/www/janice%20and%20kirk%27s%20dark%20side.txt,Adult
http://www.asstr.org/files/collections/lextext/mikescollection/mike%2017%20star%20trek.txt,Adult
http://www.angelfire.com/az2/fanfic/supernova.html,Adult
http://www.angelfire.com/trek/gueniver/startrek/naughtybits.html,Adult
http://cosmicduckling.com/amphioxous.html,Adult
http://spirk.cosmicduckling.com/k1,Adult
http://www.geocities.com/falconprss/trekindx.html,Adult
http://members.tripod.com/startrekromances/sc.html,Adult
http://www.djinnslair.com/,Adult
http://www.waxjism.org/cimorene/trek/,Adult
http://www.waxjism.org/cimorene/trek/sunbeam/,Adult
http://justblackchaps.slashcity.org/tos.html,Adult
http://hjc.akicif.net/storylist.html#trektos,Adult
http://hafital.slashcity.net/,Adult
http://deirdre.slashcity.net/trek.html,Adult
http://gilda-elise.livejournal.com/,Adult
http://spirk.cosmicduckling.com/khanfest/,Adult
http://www.geocities.com/kirk_fuh_q_fest/,Adult
http://hypatia.slashcity.org/slash/sarekff.html,Adult
http://www.kardasi.com/sff-2003/,Adult
http://tostwins.slashcity.net/kmf.htm,Adult
http://members.tripod.com/kjs_diary/,Adult
http://www.nightroadsassoc.com/voyager.html,Adult
http://members.tripod.com/~lilyparis/,Adult
http://members.tripod.com/~cheile/,Adult
http://www.geocities.com/silverlve/,Adult
http://anaglyph2001.tripod.com/,Adult
http://www.geocities.com/area51/station/1485/index.html,Adult
http://www.loony-archivist.com/ptcarchive/,Adult
http://www.angelfire.com/bc/jojosworld/voyager.html,Adult
http://www.fortunecity.com/athena/satin/2089/,Adult
http://www.geocities.com/angelina_vansen/,Adult
http://www.chantico.com/alastor/fanfic/voyager.shtml,Adult
http://www.angelfire.com/trek/craters0/index.html,Adult
http://www.angelfire.com/trek/khylaren/,Adult
http://kimbo_stv_fanfic.tripod.com/,Adult
http://www.geocities.com/wonkots42/,Adult
http://members.door.net/jlf/other.htm,Adult
http://www.ringsurf.com/netring?ring=pkslash;action=info;b=,Adult
http://www.ringsurf.com/netring?ring=stvoy;action=info;b=,Adult
http://www.siubhan.com/list.html,Adult
http://www.ringsurf.com/netring?ring=cpslash;action=info;b=,Adult
http://e.webring.com/hub?ring=treksmutu,Adult
http://c.webring.com/hub?ring=thenewstartreksl,Adult
http://www.angelfire.com/tv2/touchstone/,Adult
http://www.inkpress.org/storyline/,Adult
http://versaphile.com/sgrecs/index.asp,Adult
http://uk.geocities.com/havisham06/jackdaniel/jd-fic.htm,Adult
http://www.incomingwormhole.com,Adult
http://groups.yahoo.com/group/sgfic/,Adult
http://groups.yahoo.com/group/sg1tearoom/,Adult
http://games.groups.yahoo.com/group/sgc2010/,Adult
http://www.geocities.com/janettealc/,Adult
http://www.geocities.com/sjarchive/,Adult
http://perriverse.dreamhost.com/sdfic/index.html,Adult
http://www.angelfire.com/scifi/sjadult/,Adult
http://www.angelfire.com/sc/nev/stories.htm,Adult
http://freespace.virgin.net/jeannette.simpson/,Adult
http://www.samandjack.net,Adult
http://www.geocities.com/lone_pyramid/,Adult
http://www.angstnromance.net/nanda/fic/sg1.html,Adult
http://www.sjhw.net/ac/,Adult
http://www.geocities.com/buttercup5150/,Adult
http://www.area52hkh.net/,Adult
http://www.thealphagate.com/,Adult
http://www.squidge.org/~theforest/stargate/stargate.html,Adult
http://www.angelfire.com/id/crazeendan/fanfic.html,Adult
http://easyweb.easynet.co.uk/~alys4/stargate/index2.htm,Adult
http://www.darkgate.ws,Adult
http://www.geocities.com/caroline19732002/,Adult
http://www.geocities.com/gateroller_sg1/home.html,Adult
http://groups.yahoo.com/group/mirrorworlds/,Adult
http://groups.yahoo.com/group/gateway/,Adult
http://internetdump.com/users/daltonavon/stargate.html,Adult
http://www.geocities.com/keiko_kirin/,Adult
http://f.webring.com/hub?ring=jdan,Adult
http://www.btinternet.com/~graculus/contents.html,Adult
http://www.geocities.com/jd_fic/entry.html,Adult
http://www.furholt.net/elaynas_den/,Adult
http://www.geocities.com/jackdanielites/slashindex.htm,Adult
http://geocities.com/isis_stargate/home,Adult
http://jackslashdaniel.com,Adult
http://www.squidge.org/~flamingo/starskyhutchslash/,Adult
http://www.geocities.com/jat_sapphire/shfic.htm,Adult
http://www.geocities.com/shmetro_2000/,Adult
http://x.webring.com/hub?ring=shushstarskyandh,Adult
http://www.geocities.com/allheart032001/,Adult
http://www.geocities.com/area51/hollow/6329/,Adult
http://geocities.com/televisioncity/8827/archive.html,Adult
http://www.geocities.com/mijacoge0/homepage.html,Adult
http://members.tripod.com/~tour_of_duty/todslash.html,Adult
http://kimnns.tripod.com/,Adult
http://bramble4.tripod.com/index.html,Adult
http://groups.yahoo.com/group/westwingadultfic/,Adult
http://www.geocities.com/area51/zone/2959/beehive.html,Adult
http://swld.tripod.com,Adult
http://internetdump.com/users/selena/stories.html,Adult
http://www.imadethis.org,Adult
http://members.tripod.com/~lywendre/roadsless.html,Adult
http://members.tripod.com/~aaa_archive/,Adult
http://www.squidge.org/3wstop/,Adult
http://www.geocities.com/area51/shadowlands/7855/index.html,Adult
http://www.geocities.com/area51/stargate/4580/,Adult
http://www.geocities.com/area51/shadowlands/5318/,Adult
http://www.fortunecity.com/tattooine/cluster/333/,Adult
http://www.geocities.com/area51/shire/2390/,Adult
http://members.tripod.com/~avxfiles1/xf-fanfic/xf-ff.htm,Adult
http://www.angelfire.com/oh3/skinnersanctum/index2.html,Adult
http://www.geocities.com/charliefic/,Adult
http://www.geocities.com/lgmfanfic/,Adult
http://www.angelfire.com/ms/lysandlys/,Adult
http://lzl.dreamhost.com/index.html,Adult
http://greeniguana.deslea.com/,Adult
http://www.geocities.com/nakedeyerecs/,Adult
http://lavender.fortunecity.com/tomatoes/159/index.html,Adult
http://members.tripod.com/~dingbatt/,Adult
http://www.ditb.net/allthingsrat/home.shtml,Adult
http://www.xanthe.org/,Adult
http://www.geocities.com/area51/aurora/3142/index.html,Adult
http://gaby.slashcity.tv,Adult
http://home.earthlink.net/~iwonder/lisby.htm,Adult
http://internetdump.com/users/selena/index3.htm,Adult
http://www.geocities.com/area51/vault/4090/thexfilesfic.html,Adult
http://www.geocities.com/pipeline/cliff/8873/,Adult
http://www.geocities.com/area51/omega/2198/mainx.html,Adult
http://www.geocities.com/area51/dreamworld/7599/index.html,Adult
http://www.geocities.com/hotsprings/8334/fic.html,Adult
http://www.geocities.com/rachellee7/,Adult
http://twooutofthree.populli.net,Adult
http://www.geocities.com/area51/vault/6342/,Adult
http://www.walteris.vbeautiful.co.uk/wirerims.html,Adult
http://www.geocities.com/area51/dungeon/7865/index.html,Adult
http://mk-awards.tripod.com,Adult
http://www.geocities.com/athens/rhodes/9468/fanficgs.htm,Adult
http://members.fortunecity.com/spookyawards/,Adult
http://groups.yahoo.com/group/bluevelvet,Adult
http://www.squidge.org/~adsoffice/,Adult
http://groups.yahoo.com/group/anxfobsession,Adult
http://groups.yahoo.com/group/mulderduchovny,Adult
http://groups.yahoo.com/group/salvationx/,Adult
http://groups.yahoo.com/group/mulder-in-jep/,Adult
http://x-files.bytewright.com/,Adult
http://www.geocities.com/area51/zone/8633/,Adult
http://www.geocities.com/area51/lair/5092/,Adult
http://www.geocities.com/area51/nebula/5362/quietplace.html,Adult
http://www.geocities.com/cupofrhyme/main.html,Adult
http://www.geocities.com/museans/museans/impressionism.html,Adult
http://xfktf.homestead.com/,Adult
http://members.tripod.com/danak35/,Adult
http://www.geocities.com/sablefour/,Adult
http://www.geocities.com/hollywood/7443/skinscul.html,Adult
http://www.geocities.com/area51/chamber/7976/,Adult
http://www.geocities.com/ljpspooky/,Adult
http://www.geocities.com/doggeared/frames.html,Adult
http://members.tripod.com/swld/main.htm,Adult
http://www.geocities.com/isthatplop/,Adult
http://www.geocities.com/area51/dreamworld/2528/,Adult
http://www.geocities.com/sheela_xf/,Adult
http://www.geocities.com/txfssgfic/,Adult
http://home.fuse.net/ktvanden/,Adult
http://www.geocities.com/philiater1/,Adult
http://www.geocities.com/larilyn1013/,Adult
http://www.geocities.com/lonegunga1/,Adult
http://www.geocities.com/xfjunkie/doggett.html,Adult
http://www.geocities.com/dogvix/,Adult
http://annehedonia.populli.net/,Adult
http://www.geocities.com/blaurosen/,Adult
http://www.geocities.com/area51/station/9582/fanfic.html,Adult
http://www.geocities.com/area51/crater/3303/,Adult
http://members.tripod.com/xfangst/,Adult
http://www.geocities.com/msr_xf/,Adult
http://www.geocities.com/collegepark/quad/4303/ffichome.html,Adult
http://starmekitten.8m.com/jc,Adult
http://www.geocities.com/area51/zone/8633/myfic.htm,Adult
http://www.geocities.com/area51/orion/5345/,Adult
http://www.geocities.com/arcadianfalls/,Adult
http://www.geocities.com/area51/6423/,Adult
http://www.geocities.com/ibskully/,Adult
http://www.fortunecity.com/tattooine/asimov/114/fanfic.html,Adult
http://members.tripod.com/~keikolover/fanfic/index.html,Adult
http://www.geocities.com/area51/lair/1306/fanfic.html,Adult
http://www.geocities.com/area51/dunes/2113/,Adult
http://petpede.tripod.com/,Adult
http://susanproto.freeservers.com/,Adult
http://surfacing.com/xl/,Adult
http://www.geocities.com/myxfvoice/,Adult
http://www.stoodjood.com/livia/,Adult
http://www.geocities.com/televisioncity/station/3027/,Adult
http://home.earthlink.net/~dgoggans/,Adult
http://members.tripod.com/~liliblue/,Adult
http://www.geocities.com/agentjeri/,Adult
http://www.geocities.com/foxsongfiles/index.html,Adult
http://www.geocities.com/landoftheyeti/,Adult
http://www.geocities.com/hotsprings/bath/7266/angelsfanfic.html,Adult
http://donnilee.tripod.com,Adult
http://romoangst.users2.50megs.com/,Adult
http://www.geocities.com/area51/hollow/8338/,Adult
http://www.aeglos.org/riticulan/,Adult
http://www.squidge.org/terma/index.htm,Adult
http://internettrash.com/users/livia/jessica/jharris.htm,Adult
http://www.squidge.org/sksa/index2.html,Adult
http://www.ditb.net/basement/,Adult
http://members.tripod.com/~drovar/otherfic/,Adult
http://www.geocities.com/area51/dimension/3568/,Adult
http://members.tripod.com/~air_wsw/amirin4.html,Adult
http://members.tripod.com/~griffg/stories.html,Adult
http://www.squidge.org/~slashingthefox,Adult
http://www.ditb.net/slipper/home.shtml,Adult
http://www.members.tripod.com/araxdelan/,Adult
http://www.squidge.org/~surrealarts/,Adult
http://www.angelfire.com/mb/wsjournal/index.html,Adult
http://www.angelfire.com/oh4/homeofthegoddess/,Adult
http://www.geocities.com/area51/shire/7155/home.html,Adult
http://www.angelfire.com/sc/scullypage/certify.html,Adult
http://www.geocities.com/area51/omega/2790/,Adult
http://t.webring.com/hub?ring=mskring,Adult
http://www.geocities.com/area51/vault/1765/webring.html,Adult
http://a.webring.com/hub?ring=spenderficwriter&amp;list,Adult
http://o.webring.com/hub?ring=skinnerscully&amp;list,Adult
http://v.webring.com/hub?ring=doggettandscully,Adult
http://r.webring.com/hub?ring=skk,Adult
http://c.webring.com/hub?ring=msrring,Adult
http://www.asherasarchive.com,Adult
http://forevaxena.com/,Adult
http://ausxip.com/fanfic.html,Adult
http://www.geocities.com/seska_roc/,Adult
http://orangelamb.50megs.com/fanfic/fanfic.html,Adult
http://www.charani.org/xenafanficmichallet.html,Adult
http://www.tiggster.net/,Adult
http://groups.yahoo.com/group/joxerotica/,Adult
http://www.geocities.com/area51/atlantis/4354/fanfiction.html,Adult
http://members.tripod.com/gje/,Adult
http://www.angelfire.com/on3/sparx/index.html,Adult
http://www.merwolf.com/ffiction.html,Adult
http://www.geocities.com/orangelamb/fanfic.html,Adult
http://www.angelfire.com/id/darkangel/index.html,Adult
http://www.fortunecity.com/lavendar/chelmsford/357/fanfiction.html,Adult
http://viviandarkbloom.tripod.com/,Adult
http://www.angelfire.com/az2/blackrage/,Adult
http://www.geocities.com/nancyamazon/,Adult
http://www.angelfire.com/or/ubercentral/index.html,Adult
http://www.beyonduber.com,Adult
http://homepages.paradise.net.nz/sojourne/karenm/index1.htm,Adult
http://www.gabwhacker.com/xwp/quince/,Adult
http://hem.passagen.se/buckland/index.html,Adult
http://www.angelfire.com/hi2/theyoungriders/,Adult
http://groups.yahoo.com/group/tyradultfic/,Adult
http://www.geocities.com/tyrlair/,Adult
http://www.whoosh.org/issue25/mccart1.html,Adult
http://www.genders.org/g27/g27_st.html,Adult
http://www.sfgate.com/cgi-bin/article.cgi?file=/eguide/archive/1999/09/30/neva.dtl,Adult
http://www.members.tripod.com/~josephinedarcy/fiction1.html,Adult
http://www.nightroadsassoc.com/qaf1.htm,Adult
http://trickster.org/symposium/,Adult
http://www.salon.com/people/feature/2001/12/10/slash/,Adult
http://mooncalf.org/,Adult
http://www.geocities.com/area51/labyrinth/3987/index.htm,Adult
http://www.geocities.com/siliconvalley/bay/3850/,Adult
http://bentspoons.com/lifestream/,Adult
http://e.webring.com/webring?ring=adultfic&amp;list,Adult
http://i.webring.com/hub?ring=nfic,Adult
http://i.webring.com/hub?ring=kinkslashring,Adult
http://h.webring.com/hub?ring=maturefanfiction,Adult
http://f.webring.com/hub?ring=pbslash,Adult
http://i.webring.com/hub?ring=slashrecs,Adult
http://f.webring.com/hub?ring=multiverseslashr,Adult
http://www.ringsurf.com/netring?ring=slash;action=info;b=,Adult
http://www.squidge.org/~cabs/,Adult
http://www.squidge.org/~minotaur/,Adult
http://moonlight.dreamhost.com/lianna/ask.html,Adult
http://zendom.diaryland.com/,Adult
http://www.trickster.org/fannishbutterfly/10_peeves.html,Adult
http://www.slashaholics.org/thamiris/slash/grammar.html,Adult
http://sithkitten.slashcity.net/tsz/tsz.html,Adult
http://www.geocities.com/xmenmoviefanfic/,Adult
http://members.tripod.com/~sneal_/,Adult
http://snarkyblue.com/crimson/,Adult
http://www.angelfire.com/movies/wolviefemmes/homesite.htm,Adult
http://www.themedicinewheel.net/,Adult
http://www.geocities.com/lueb1/logan_remy.htm,Adult
http://www.lediableblanc.com,Adult
http://www.ktnb.net/xmovieslash/,Adult
http://tentative.net/sascha/,Adult
http://www.phoenixfyre.net,Adult
http://x-tricks.slashcity.org,Adult
http://members.tripod.com/mvslash/index.htm,Adult
http://www.geocities.com/emylebeau/,Adult
http://members.shaw.ca/serenity_ca4/,Adult
http://www.geocities.com/tokyo/club/2574/,Adult
http://seperis.illuminatedtext.com/llindex.html,Adult
http://members.tripod.com/sentinel-cat/scorpio/,Adult
http://www.angelfire.com/comics/mo/,Adult
http://www.ravenswing.com/~mirrorgirl/,Adult
http://www.geocities.com/ricshatty/,Adult
http://insaneasylum.slashfanfiction.com/,Adult
http://www.europa.com/~mercutio/stories.html,Adult
http://www.bantrim.net,Adult
http://www.xmmff.com/,Adult
http://www.freewebs.com/sister-ray/pyro/,Adult
http://www.angelfire.com/ga2/highadventure/,Adult
http://www.fhsarchive.com/,Adult
http://www.geocities.com/jonothonstarsmorefan/index.html,Adult
http://www.erika.slashcity.org/stories/main.html,Adult
http://tickleking.tripod.com,Adult
http://www.asstr.org/~robflem/,Adult
http://smokingstories.net/,Adult
http://cuckold-chastity-belt-stories.com,Adult
http://www.shorteroticstories.com/,Adult
http://www.richards-realm.com/stories/fetish.phtml,Adult
http://real-femdom.com/,Adult
http://www.gaydemon.com/stories/fetish/,Adult
http://www.myfirsttime.com/,Adult
http://eroticspankings.com/,Adult
http://www.tiemyankles.com/,Adult
http://www.aloha.com/~darkwatr/,Adult
http://www.stickypen.com/,Adult
http://stories.joggs.com/,Adult
http://www.pantyhosemama.com/,Adult
http://beta.freefootstories.com/,Adult
http://www.femaleledrelationships.com,Adult
http://femsub-female-slave.com/,Adult
http://www.sexdiary.info/,Adult
http://www.dmusgrave.com,Adult
http://the-femdom.com,Adult
http://www.spankinglife.com,Adult
http://www.yaoidesigns.com/,Adult
http://www.understories.com/,Adult
http://www.dsculture.com/,Adult
http://www.asstr.org/~kristen/extreme/index.htm,Adult
http://www.utopiastories.com/code/stories,Adult
http://www.daddystories.com/,Adult
http://www.forniphilia.info/forum/5,Adult
http://www.asstr.org/~lilja/index_eng.htm,Adult
http://www.winternet.com/~redright/scatsite/,Adult
http://www.scatmen.com/stories/index.htm,Adult
http://real-femdom.com/pissing-scat-stories/,Adult
http://www.enemas4fun.com/,Adult
http://www.sprinklesgold.com/stories.html,Adult
http://pissing-stories.x-area.org/,Adult
http://www.ladiesweb.net/bisexual/index.htm,Adult
http://cuckold-chastity-belt-stories.com/cuckold-forced-bi-stories/,Adult
http://www.girl-directory.com/erotic-bi-sexual-stories.php,Adult
http://www.lushstories.com/bisexual.aspx,Adult
http://bisexualforum.net/male_stories1.html,Adult
http://www.neatgirls.net/stories/category_4.html,Adult
http://the-femdom.com/femdom-forced-bi-stories/,Adult
http://www.mybdsm.com/pages/teaseme/,Adult
http://cuckold-chastity-belt-stories.com/cock-teasing/,Adult
http://www.webtease.net/,Adult
http://www.orgasmdenial.org/,Adult
http://cuckold-chastity-belt-stories.com/teasing_techniques/,Adult
http://femaleorgasmdenial.blogspot.com/,Adult
http://elisesutton.homestead.com/orgasmdenial.html,Adult
http://chastity-belt-stories.com/chastity_belt_real_life_stories,Adult
http://www.gaycamp.net/index4.html,Adult
http://the-femdom.com/femdom-tease-denial-stories/,Adult
http://real-femdom.com/main/page_real_femdom_1.html,Adult
http://www.boundstuds.com/male-stories.htm,Adult
http://www.asstr.org/~creampie/archive.html,Adult
http://www.creampiesluthousewives.co.uk/creampiestories/index.htm,Adult
http://www.analcreampie.org/,Adult
http://cuckold-chastity-belt-stories.com/creampie-cuckold-story/,Adult
http://the-femdom.com/femdom-creampie-stories/,Adult
http://chastity-belt-stories.com,Adult
http://www.lockedm4m.net/,Adult
http://www.chastitylifestyle.com/chastity/chastity_stories/,Adult
http://real-femdom.com/male-chastity-belt-stories/,Adult
http://steelpants.blogspot.com/,Adult
http://cuckold-chastity-belt-stories.com/chastity-slave-stories/,Adult
http://www.chatcheaters.com/cheating-stories/cheating-stories.html,Adult
http://www.daddystories.com/hot_wife/,Adult
http://cuckold-chastity-belt-stories.com/slut-wife-stories-3/,Adult
http://www.adultcommunitiesonline.com/ourhotwives/stories/index.html,Adult
http://www.lushstories.com/wife-lovers.aspx,Adult
http://www.ozuz.com/slut-wife-stories/,Adult
http://www.shorteroticstories.com/slut_wife_sex_stories.php,Adult
http://real-femdom.com/cuckold_stories/,Adult
http://the-femdom.com/femdom-cuckold-stories/,Adult
http://www.sissygirlstories.com/fantasies.html,Adult
http://cuckold-chastity-belt-stories.com/sissified-sissy-cuckold/,Adult
http://www.missvicky.net/,Adult
http://www.clubsissy.com/,Adult
http://real-femdom.com/dominant-wife-femdom-stories/,Adult
http://www2.storysite.org/homepage.html,Adult
http://www.nifty.org/,Adult
http://www.hotgaystories.com/stories.html,Adult
http://www.gojenngo.com/,Adult
http://ear.trippy.org/sc/sc1999.html#_toc420830252,Adult
http://www.agaysex.com/gay-stories.html,Adult
http://www.storymistress.com/,Adult
http://www.mindcaviar.com/bi/bi.html,Adult
ftp://ftp.asstr.org/pub/authors/val_white/val.html,Adult
http://www.bisexual-story.com/index.shtml?,Adult
http://www.bisexual-story.com/,Adult
http://www.sexstories-gay.com/,Adult
http://www.beststories.com/,Adult
http://www.tommyhawksfantasyworld.com/,Adult
http://www.xxxgaystories.com/,Adult
http://www.tyjordan.com/,Adult
http://www.asstr.org/~wrestlr/,Adult
http://www.menonthenet.com/eroticstories/,Adult
http://velvetmafia.com/,Adult
http://home.wanadoo.nl/crocan/fantasy.htm,Adult
http://seanmeriwether.com,Adult
http://www.gayfiction-house.com/gayfiction.html,Adult
http://www.gay-story.com/,Adult
http://gay-stories.depravedlust.com,Adult
http://dexxjones.com,Adult
http://www.deckerotica.com,Adult
http://www.geocities.com/savante_2000/write.html,Adult
http://www.freegaynovel.envy.nu,Adult
